Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,alpha,base_score,booster,callbacks,colsample_bylevel,colsample_bynode,colsample_bytree,early_stopping_rounds,enable_categorical,eval_metric,gamma,gpu_id,grow_policy,importance_type,interaction_constraints,lambda,learning_rate,max_bin,max_cat_to_onehot,max_delta_step,max_depth,max_leaves,min_child_weight,missing,monotone_constraints,n_estimators,n_jobs,num_parallel_tree,objective,predictor,random_state,reg_alpha,reg_lambda,sampling_method,scale_pos_weight,subsample,tree_method,validate_parameters,verbosity,mae,mape,r2,rmse,split,model,size,data
2022-09-16 21:48:25,472ms,325cff3d663b4322876708f832e99476,Israel.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,1.9181088504861241e-07,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,1.1786262888993467e-05,0.300000012,256,4,0,2,0,1,nan,(),100,0,1,reg:squarederror,auto,0,1.91810884e-07,1.17862628e-05,uniform,1,1,exact,1,None,366.3554210662842,0.4166251283197361,0.5607860453162462,674.2868197130753,test,xgb,7,Israel
2022-09-16 21:48:25,471ms,fd015618e4a14c349b3dd3e944c78c1d,Israel.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,1.9181088504861241e-07,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,1.1786262888993467e-05,0.300000012,256,4,0,2,0,1,nan,(),100,0,1,reg:squarederror,auto,0,1.91810884e-07,1.17862628e-05,uniform,1,1,exact,1,None,366.3554210662842,0.4166251283197361,0.5607860453162462,674.2868197130753,test,xgb,7,Israel
2022-09-16 21:48:24,0.6s,fc6cf2b4a4f1497bbfbd8d1d2f22d4a6,Israel.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,1.9181088504861241e-07,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,1.1786262888993467e-05,0.300000012,256,4,0,2,0,1,nan,(),100,0,1,reg:squarederror,auto,0,1.91810884e-07,1.17862628e-05,uniform,1,1,exact,1,None,366.3554210662842,0.4166251283197361,0.5607860453162462,674.2868197130753,test,xgb,7,Israel
2022-09-16 21:48:23,471ms,1ac5ac92c8934a089a39b5817ed3ea61,Israel.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,1.9181088504861241e-07,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,1.1786262888993467e-05,0.300000012,256,4,0,2,0,1,nan,(),100,0,1,reg:squarederror,auto,0,1.91810884e-07,1.17862628e-05,uniform,1,1,exact,1,None,366.3554210662842,0.4166251283197361,0.5607860453162462,674.2868197130753,test,xgb,7,Israel
2022-09-16 21:48:23,470ms,8b87178f015a4490bfd6d0425ad20e8b,Israel.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,1.9181088504861241e-07,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,1.1786262888993467e-05,0.300000012,256,4,0,2,0,1,nan,(),100,0,1,reg:squarederror,auto,0,1.91810884e-07,1.17862628e-05,uniform,1,1,exact,1,None,366.3554210662842,0.4166251283197361,0.5607860453162462,674.2868197130753,test,xgb,7,Israel
2022-09-16 21:48:22,485ms,4a30c87b4cfa4682b9a1c0f278728061,Israel.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,1.9181088504861241e-07,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,1.1786262888993467e-05,0.300000012,256,4,0,2,0,1,nan,(),100,0,1,reg:squarederror,auto,0,1.91810884e-07,1.17862628e-05,uniform,1,1,exact,1,None,366.3554210662842,0.4166251283197361,0.5607860453162462,674.2868197130753,test,xgb,7,Israel
2022-09-16 21:48:22,0.8s,3103067064b541908d66e594c55c885c,Israel.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,1.9181088504861241e-07,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,1.1786262888993467e-05,0.300000012,256,4,0,2,0,1,nan,(),100,0,1,reg:squarederror,auto,0,1.91810884e-07,1.17862628e-05,uniform,1,1,exact,1,None,366.3554210662842,0.4166251283197361,0.5607860453162462,674.2868197130753,test,xgb,7,Israel
2022-09-16 21:48:17,0.6s,fc994b67b2fd416f95006114b4a70429,Iran.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.10161771207777928,0.5,gblinear,None,None,None,None,None,False,None,None,-1,None,None,None,0.45072198515654044,0.5,None,None,None,4,None,None,nan,None,100,0,None,reg:squarederror,None,0,0,0,None,1,None,None,1,None,1226.3090438842773,0.3779354771793667,0.7058784366491877,1410.7759200755845,test,xgb,7,Iran
2022-09-16 21:48:17,461ms,4e591f8a2b8f4e7e956a9d2c5db1fff1,Iran.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.10161771207777928,0.5,gblinear,None,None,None,None,None,False,None,None,-1,None,None,None,0.45072198515654044,0.5,None,None,None,4,None,None,nan,None,100,0,None,reg:squarederror,None,0,0,0,None,1,None,None,1,None,1226.3088760375977,0.3779354011471498,0.7058784729813046,1410.7758329407334,test,xgb,7,Iran
2022-09-16 21:48:16,462ms,f2e7c46fabcb47ca9b17f712082b60b4,Iran.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.10161771207777928,0.5,gblinear,None,None,None,None,None,False,None,None,-1,None,None,None,0.45072198515654044,0.5,None,None,None,4,None,None,nan,None,100,0,None,reg:squarederror,None,0,0,0,None,1,None,None,1,None,1226.3088493347168,0.37793539624041306,0.705878486997143,1410.7757993267264,test,xgb,7,Iran
2022-09-16 21:48:16,462ms,37e037708f064e9cbf5fcb94f1b51f2a,Iran.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.10161771207777928,0.5,gblinear,None,None,None,None,None,False,None,None,-1,None,None,None,0.45072198515654044,0.5,None,None,None,4,None,None,nan,None,100,0,None,reg:squarederror,None,0,0,0,None,1,None,None,1,None,1226.3088989257812,0.3779354333506648,0.7058784732096184,1410.7758323931714,test,xgb,7,Iran
2022-09-16 21:48:15,461ms,41c8216e20c948da9efac27ad8e2330c,Iran.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.10161771207777928,0.5,gblinear,None,None,None,None,None,False,None,None,-1,None,None,None,0.45072198515654044,0.5,None,None,None,4,None,None,nan,None,100,0,None,reg:squarederror,None,0,0,0,None,1,None,None,1,None,1226.3089447021484,0.37793542125367197,0.7058784552076752,1410.775875567002,test,xgb,7,Iran
2022-09-16 21:48:15,0.6s,6cb131c7c0d446469eae7d057b3900d8,Iran.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.10161771207777928,0.5,gblinear,None,None,None,None,None,False,None,None,-1,None,None,None,0.45072198515654044,0.5,None,None,None,4,None,None,nan,None,100,0,None,reg:squarederror,None,0,0,0,None,1,None,None,1,None,1226.3089447021484,0.37793542876046204,0.7058784568173908,1410.7758717064416,test,xgb,7,Iran
2022-09-16 21:48:14,460ms,d452444f4a064833b4a20142a87c8bd4,Iran.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.10161771207777928,0.5,gblinear,None,None,None,None,None,False,None,None,-1,None,None,None,0.45072198515654044,0.5,None,None,None,4,None,None,nan,None,100,0,None,reg:squarederror,None,0,0,0,None,1,None,None,1,None,1226.3088912963867,0.3779354350760479,0.7058784814688484,1410.7758125851653,test,xgb,7,Iran
2022-09-16 21:48:14,460ms,779be1d27b144a68965bca0365e36e2e,Iran.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.10161771207777928,0.5,gblinear,None,None,None,None,None,False,None,None,-1,None,None,None,0.45072198515654044,0.5,None,None,None,4,None,None,nan,None,100,0,None,reg:squarederror,None,0,0,0,None,1,None,None,1,None,1226.3088722229004,0.3779354142178588,0.7058784989124323,1410.7757707504384,test,xgb,7,Iran
2022-09-16 21:48:13,461ms,c91627a1154942e8a8c808bf4306d220,Iran.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.10161771207777928,0.5,gblinear,None,None,None,None,None,False,None,None,-1,None,None,None,0.45072198515654044,0.5,None,None,None,4,None,None,nan,None,100,0,None,reg:squarederror,None,0,0,0,None,1,None,None,1,None,1226.3087997436523,0.37793538439399577,0.705878501734676,1410.775763981887,test,xgb,7,Iran
2022-09-16 21:48:13,0.7s,3f84dcd878424402ae209bcac68c799d,Iran.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.10161771207777928,0.5,gblinear,None,None,None,None,None,False,None,None,-1,None,None,None,0.45072198515654044,0.5,None,None,None,4,None,None,nan,None,100,0,None,reg:squarederror,None,0,0,0,None,1,None,None,1,None,1226.3088569641113,0.3779354020469138,0.705878476206941,1410.7758252047308,test,xgb,7,Iran
2022-09-16 21:48:08,0.5s,6504912c8c8e47f48c4ee76e4f2958a1,Germany.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,2.5521032934615144e-06,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.49665497918855245,0.300000012,256,4,0,7,0,1,nan,(),100,0,1,reg:squarederror,auto,0,2.5521033e-06,0.496654987,uniform,1,1,exact,1,None,23366.990341186523,0.49355999349587765,-1.5085044925398026,29055.58730114047,test,xgb,7,Germany
2022-09-16 21:48:08,0.5s,eb885440d5444ee29d1a8f0aa4bb09f4,Germany.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,2.5521032934615144e-06,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.49665497918855245,0.300000012,256,4,0,7,0,1,nan,(),100,0,1,reg:squarederror,auto,0,2.5521033e-06,0.496654987,uniform,1,1,exact,1,None,23366.990341186523,0.49355999349587765,-1.5085044925398026,29055.58730114047,test,xgb,7,Germany
2022-09-16 21:48:07,0.5s,60b43ef503fd422e90809d31fc4e6aba,Germany.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,2.5521032934615144e-06,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.49665497918855245,0.300000012,256,4,0,7,0,1,nan,(),100,0,1,reg:squarederror,auto,0,2.5521033e-06,0.496654987,uniform,1,1,exact,1,None,23366.990341186523,0.49355999349587765,-1.5085044925398026,29055.58730114047,test,xgb,7,Germany
2022-09-16 21:48:07,0.5s,9c378f804c3d4f059df8fda1d92050b7,Germany.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,2.5521032934615144e-06,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.49665497918855245,0.300000012,256,4,0,7,0,1,nan,(),100,0,1,reg:squarederror,auto,0,2.5521033e-06,0.496654987,uniform,1,1,exact,1,None,23366.990341186523,0.49355999349587765,-1.5085044925398026,29055.58730114047,test,xgb,7,Germany
2022-09-16 21:48:06,0.5s,eefa99fe69074d73b48f43dfa6919b8c,Germany.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,2.5521032934615144e-06,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.49665497918855245,0.300000012,256,4,0,7,0,1,nan,(),100,0,1,reg:squarederror,auto,0,2.5521033e-06,0.496654987,uniform,1,1,exact,1,None,23366.990341186523,0.49355999349587765,-1.5085044925398026,29055.58730114047,test,xgb,7,Germany
2022-09-16 21:48:05,0.6s,8dcbd458ba2744cdb521d18f479f90c2,Germany.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,2.5521032934615144e-06,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.49665497918855245,0.300000012,256,4,0,7,0,1,nan,(),100,0,1,reg:squarederror,auto,0,2.5521033e-06,0.496654987,uniform,1,1,exact,1,None,23366.990341186523,0.49355999349587765,-1.5085044925398026,29055.58730114047,test,xgb,7,Germany
2022-09-16 21:48:05,0.5s,fc2e9bf53e024f6c9d8cfce5c4ff973a,Germany.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,2.5521032934615144e-06,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.49665497918855245,0.300000012,256,4,0,7,0,1,nan,(),100,0,1,reg:squarederror,auto,0,2.5521033e-06,0.496654987,uniform,1,1,exact,1,None,23366.990341186523,0.49355999349587765,-1.5085044925398026,29055.58730114047,test,xgb,7,Germany
2022-09-16 21:48:04,0.5s,0a1a60fbea6f447381b6d7bc413e2af5,Germany.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,2.5521032934615144e-06,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.49665497918855245,0.300000012,256,4,0,7,0,1,nan,(),100,0,1,reg:squarederror,auto,0,2.5521033e-06,0.496654987,uniform,1,1,exact,1,None,23366.990341186523,0.49355999349587765,-1.5085044925398026,29055.58730114047,test,xgb,7,Germany
2022-09-16 21:48:04,0.5s,25eb162f738c4ce084e24da733bd258b,Germany.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,2.5521032934615144e-06,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.49665497918855245,0.300000012,256,4,0,7,0,1,nan,(),100,0,1,reg:squarederror,auto,0,2.5521033e-06,0.496654987,uniform,1,1,exact,1,None,23366.990341186523,0.49355999349587765,-1.5085044925398026,29055.58730114047,test,xgb,7,Germany
2022-09-16 21:48:03,0.8s,e6cfd5f4887b4ad5b449ec3df1123e93,Germany.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,2.5521032934615144e-06,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.49665497918855245,0.300000012,256,4,0,7,0,1,nan,(),100,0,1,reg:squarederror,auto,0,2.5521033e-06,0.496654987,uniform,1,1,exact,1,None,23366.990341186523,0.49355999349587765,-1.5085044925398026,29055.58730114047,test,xgb,7,Germany
2022-09-16 21:47:48,0.6s,c301c9733e5a4df1acdcc3ebdb92cc21,China.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,5.334764655753452e-05,0.5,dart,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.031137436786111434,0.300000012,256,4,0,3,0,1,nan,(),100,0,1,reg:squarederror,auto,0,5.3347645e-05,0.0311374366,uniform,1,1,exact,1,None,27.3902530670166,0.2689538374709984,0.5691586842235077,40.43320147736666,test,xgb,7,China
2022-09-16 21:47:47,0.6s,92f5a98645f047238e820c4653051f4f,China.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,5.334764655753452e-05,0.5,dart,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.031137436786111434,0.300000012,256,4,0,3,0,1,nan,(),100,0,1,reg:squarederror,auto,0,5.3347645e-05,0.0311374366,uniform,1,1,exact,1,None,27.3902530670166,0.2689538374709984,0.5691586842235077,40.43320147736666,test,xgb,7,China
2022-09-16 21:47:47,0.6s,3e7aa5d619d54649847f0e440eee11cf,China.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,5.334764655753452e-05,0.5,dart,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.031137436786111434,0.300000012,256,4,0,3,0,1,nan,(),100,0,1,reg:squarederror,auto,0,5.3347645e-05,0.0311374366,uniform,1,1,exact,1,None,27.3902530670166,0.2689538374709984,0.5691586842235077,40.43320147736666,test,xgb,7,China
2022-09-16 21:47:46,0.6s,5c44dcc012ac4ebe929e58ee438a1c40,China.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,5.334764655753452e-05,0.5,dart,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.031137436786111434,0.300000012,256,4,0,3,0,1,nan,(),100,0,1,reg:squarederror,auto,0,5.3347645e-05,0.0311374366,uniform,1,1,exact,1,None,27.3902530670166,0.2689538374709984,0.5691586842235077,40.43320147736666,test,xgb,7,China
2022-09-16 21:47:46,0.6s,487e168050f649029de4a44acae2b017,China.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,5.334764655753452e-05,0.5,dart,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.031137436786111434,0.300000012,256,4,0,3,0,1,nan,(),100,0,1,reg:squarederror,auto,0,5.3347645e-05,0.0311374366,uniform,1,1,exact,1,None,27.3902530670166,0.2689538374709984,0.5691586842235077,40.43320147736666,test,xgb,7,China
2022-09-16 21:47:45,0.7s,dd75b4ffd2cb4434b6d495790e5993c7,China.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,5.334764655753452e-05,0.5,dart,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.031137436786111434,0.300000012,256,4,0,3,0,1,nan,(),100,0,1,reg:squarederror,auto,0,5.3347645e-05,0.0311374366,uniform,1,1,exact,1,None,27.3902530670166,0.2689538374709984,0.5691586842235077,40.43320147736666,test,xgb,7,China
2022-09-16 21:47:44,0.6s,f8fde93946474302a5c17de2d8606a7a,China.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,5.334764655753452e-05,0.5,dart,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.031137436786111434,0.300000012,256,4,0,3,0,1,nan,(),100,0,1,reg:squarederror,auto,0,5.3347645e-05,0.0311374366,uniform,1,1,exact,1,None,27.3902530670166,0.2689538374709984,0.5691586842235077,40.43320147736666,test,xgb,7,China
2022-09-16 21:47:44,0.6s,c8ba6c07ad4b4aa78f9b5bd40d423b4f,China.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,5.334764655753452e-05,0.5,dart,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.031137436786111434,0.300000012,256,4,0,3,0,1,nan,(),100,0,1,reg:squarederror,auto,0,5.3347645e-05,0.0311374366,uniform,1,1,exact,1,None,27.3902530670166,0.2689538374709984,0.5691586842235077,40.43320147736666,test,xgb,7,China
2022-09-16 21:47:43,0.6s,1743f2a9d7084d7e9a56b65cc7facadb,China.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,5.334764655753452e-05,0.5,dart,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.031137436786111434,0.300000012,256,4,0,3,0,1,nan,(),100,0,1,reg:squarederror,auto,0,5.3347645e-05,0.0311374366,uniform,1,1,exact,1,None,27.3902530670166,0.2689538374709984,0.5691586842235077,40.43320147736666,test,xgb,7,China
2022-09-16 21:47:42,0.9s,604136f5b0cc40069f839dd49a0bb828,China.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,5.334764655753452e-05,0.5,dart,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.031137436786111434,0.300000012,256,4,0,3,0,1,nan,(),100,0,1,reg:squarederror,auto,0,5.3347645e-05,0.0311374366,uniform,1,1,exact,1,None,27.3902530670166,0.2689538374709984,0.5691586842235077,40.43320147736666,test,xgb,7,China
2022-09-16 21:47:19,0.7s,5eef0d3cb0a74520b2e05c27d9f4ee5f,Argentina.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.0005339028893967897,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.48293420929366476,0.300000012,256,4,0,10,0,1,nan,(),100,0,1,reg:squarederror,auto,0,0.000533902901,0.482934207,uniform,1,1,exact,1,None,2455.832790374756,0.2546957033058188,0.6377448283720507,6341.868122766816,test,xgb,7,Argentina
2022-09-16 21:47:18,0.6s,57e56b4d33084238adf99d7aac2c563e,Argentina.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.0005339028893967897,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.48293420929366476,0.300000012,256,4,0,10,0,1,nan,(),100,0,1,reg:squarederror,auto,0,0.000533902901,0.482934207,uniform,1,1,exact,1,None,2455.832790374756,0.2546957033058188,0.6377448283720507,6341.868122766816,test,xgb,7,Argentina
2022-09-16 21:47:18,0.6s,fd8dd9a09a8746d3a3f8f18591cc912f,Argentina.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.0005339028893967897,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.48293420929366476,0.300000012,256,4,0,10,0,1,nan,(),100,0,1,reg:squarederror,auto,0,0.000533902901,0.482934207,uniform,1,1,exact,1,None,2455.832790374756,0.2546957033058188,0.6377448283720507,6341.868122766816,test,xgb,7,Argentina
2022-09-16 21:47:17,0.6s,f53dee1560784ad8a4a662733db4c119,Argentina.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.0005339028893967897,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.48293420929366476,0.300000012,256,4,0,10,0,1,nan,(),100,0,1,reg:squarederror,auto,0,0.000533902901,0.482934207,uniform,1,1,exact,1,None,2455.832790374756,0.2546957033058188,0.6377448283720507,6341.868122766816,test,xgb,7,Argentina
2022-09-16 21:47:17,0.6s,19cd61fa60244154961811b6739bd974,Argentina.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.0005339028893967897,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.48293420929366476,0.300000012,256,4,0,10,0,1,nan,(),100,0,1,reg:squarederror,auto,0,0.000533902901,0.482934207,uniform,1,1,exact,1,None,2455.832790374756,0.2546957033058188,0.6377448283720507,6341.868122766816,test,xgb,7,Argentina
2022-09-16 21:47:16,0.7s,865735a7991145058d420425163f3826,Argentina.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.0005339028893967897,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.48293420929366476,0.300000012,256,4,0,10,0,1,nan,(),100,0,1,reg:squarederror,auto,0,0.000533902901,0.482934207,uniform,1,1,exact,1,None,2455.832790374756,0.2546957033058188,0.6377448283720507,6341.868122766816,test,xgb,7,Argentina
2022-09-16 21:47:15,0.6s,574a81f9243c43acbc6521bbe65f1aa2,Argentina.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.0005339028893967897,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.48293420929366476,0.300000012,256,4,0,10,0,1,nan,(),100,0,1,reg:squarederror,auto,0,0.000533902901,0.482934207,uniform,1,1,exact,1,None,2455.832790374756,0.2546957033058188,0.6377448283720507,6341.868122766816,test,xgb,7,Argentina
2022-09-16 21:47:15,0.6s,34ec1401d26540699264a3183a37a2c8,Argentina.xgb.test,LOCAL,codrift5.py,marabots,FINISHED,0.0005339028893967897,0.5,gbtree,None,1,1,1,None,False,None,0,-1,depthwise,None,,0.48293420929366476,0.300000012,256,4,0,10,0,1,nan,(),100,0,1,reg:squarederror,auto,0,0.000533902901,0.482934207,uniform,1,1,exact,1,None,2455.832790374756,0.2546957033058188,0.6377448283720507,6341.868122766816,test,xgb,7,Argentina
